DATAFLOW,REF_AREA,FREQ,MEASURE,UNIT_MEASURE,DESIGNATION,CALC_METHOD,SCOPE,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MULT,IUCN_CODE,DECIMALS
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),ZAF,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2021,9.25398285466246,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),ZAF,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2022,9.27875760868777,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),FRA,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2018,25.9192579233091,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),FRA,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2019,27.0014228876463,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),FRA,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2020,27.9059081557745,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),FRA,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2021,28.2407852164692,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),FRA,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2022,28.242371237731,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),BGR,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2018,40.7440708828273,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),BGR,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2019,40.8668034841734,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),BGR,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2020,40.8670286816071,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),BGR,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2021,40.8672538790408,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),BGR,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2022,40.8672538790408,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),VEN,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2018,56.4610747948342,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),VEN,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2019,56.4610747948342,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),VEN,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2020,56.4610747948342,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),VEN,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2021,56.4610747948342,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),VEN,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2022,56.4610747948342,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),CAN,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2018,11.4482815449643,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),CAN,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2019,11.742973233631,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),CAN,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2020,12.6153765363539,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),CAN,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2021,12.6968653714294,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),CAN,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2022,12.6968653714294,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),SAU,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2018,4.75196426140291,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),SAU,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2019,4.75196426140291,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),SAU,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2020,4.75196426140291,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),SAU,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2021,4.75196426140291,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),SAU,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2022,4.75196426140291,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),GIB,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2018,0,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),GIB,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2019,0,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),GIB,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2020,0,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),GIB,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2021,0,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),GIB,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2022,0,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),BLZ,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2018,37.2594903098097,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),BLZ,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2019,37.2594903098097,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),BLZ,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2020,37.2594903098097,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),BLZ,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2021,37.2594903098097,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),BLZ,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2022,37.2594903098097,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),SPM,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2018,4.27008048665856,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),SPM,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2019,4.27008048665856,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),SPM,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2020,4.27008048665856,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),SPM,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2021,4.27008048665856,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),SPM,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2022,4.27008048665856,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),G7,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2018,14.7344747931207,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),G7,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2019,14.9299192522776,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),G7,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2020,15.3310607098911,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),G7,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2021,15.3782815413512,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),G7,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2022,15.378589727381,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),ARM,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2018,24.2624573608879,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),ARM,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2019,24.2624573608879,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),ARM,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2020,24.2624573608879,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),ARM,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2021,24.2624573608879,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),ARM,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2022,24.2624573608879,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),LAO,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2018,13.7146953408846,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),LAO,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2019,17.6359440923224,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),LAO,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2020,18.6080133662432,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),LAO,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2021,18.6080133662432,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),LAO,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2022,18.6080133662432,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),SVK,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2018,37.2729357601738,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),SVK,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2019,37.2729357601738,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),SVK,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2020,37.2734462574244,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),SVK,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2021,37.2790617271813,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),SVK,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2022,37.2790617271813,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),TCA,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2018,29.7460091678026,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),TCA,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2019,29.7460091678026,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),TCA,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2020,29.7460091678026,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),TCA,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2021,29.7460091678026,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),TCA,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2022,29.7460091678026,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),VCT,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2018,18.7535841248724,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),VCT,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2019,18.7535841248724,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),VCT,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2020,18.7535841248724,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),VCT,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2021,18.7535841248724,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),VCT,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2022,18.7535841248724,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),CUB,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2018,15.2369750984844,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),CUB,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2019,15.2369750984844,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),CUB,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2020,15.2369750984844,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),CUB,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2021,15.2369750984844,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),CUB,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2022,15.2369750984844,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),PAN,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2018,29.7905951830486,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),PAN,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2019,30.8080742922753,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),PAN,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2020,30.8080742922753,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),PAN,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2021,30.8080742922753,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),PAN,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2022,30.8080742922753,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),SGS,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2018,10.5986058372777,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),SGS,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2019,10.5986058372777,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),SGS,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2020,10.5986058372777,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),SGS,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2021,10.5986058372777,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),SGS,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2022,10.5986058372777,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),A9,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2018,23.95013,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),A9,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2019,24.11132,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),A9,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2020,24.11354,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),A9,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2021,24.1738,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),A9,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2022,24.18071,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),KOR,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2018,15.2734572625026,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),KOR,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2019,16.4817522528039,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),KOR,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2020,16.807345278522,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),KOR,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2021,16.807345278522,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),KOR,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2022,16.807345278522,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),BRN,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2018,43.7766700230691,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),BRN,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2019,43.7766700230691,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),BRN,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2020,43.7766700230691,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),BRN,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2021,43.7766700230691,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),BRN,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2022,43.7766700230691,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),IMN,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2018,6.85075533046232,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),IMN,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2019,6.85075533046232,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),IMN,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2020,6.85075533046232,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),IMN,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2021,6.85075533046232,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),IMN,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2022,6.85075533046232,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),TJK,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2018,21.9119615777075,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),TJK,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2019,21.9119615777075,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),TJK,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2020,21.9119615777075,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),TJK,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2021,21.9119615777075,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),TJK,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2022,21.9119615777075,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),G20,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2018,13.2568206954484,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),G20,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2019,13.3386336792147,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),G20,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2020,13.5646960015348,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),G20,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2021,13.5885839684283,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),G20,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2022,13.5895279505859,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),BMU,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2018,1.02533335940269,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),BMU,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2019,1.02533335940269,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),BMU,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2020,1.02533335940269,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),BMU,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2021,1.02533335940269,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),BMU,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2022,1.02533335940269,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),SWE,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2018,14.9788235795431,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),SWE,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2019,15.0851190610183,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),SWE,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2020,15.1432459058882,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),SWE,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2021,15.2668843343409,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),SWE,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2022,15.2801432970302,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),VNM,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2018,7.4353146989818,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),VNM,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2019,7.4353146989818,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),VNM,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2020,7.4353146989818,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),VNM,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2021,7.4353146989818,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),VNM,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2022,7.4353146989818,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),THA,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2018,18.4198282446457,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),THA,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2019,18.4198282446457,A,0,ALL_INC_P,2
